RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023
394509,534,"Crossville, TN",msa,TN,41,31,36,33,37,38,34,36,38,40,38,38,42,31,36,34,37,36,35,39,43,41,39,35,46,35,37,37,36,42,38,39,42,43,42,40,47,39,41,43,41,41,40,40,40,36,40,42,43,35,37,38,38,38,34,36,38,34,31,32,33,32,32,33,31,35,32,35
845162,535,"Granbury, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,30,28,28,29,30
753903,538,"Marietta, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35,32
394591,539,"Fergus Falls, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,42,36,26,37,42,38,37,43,45,37,35,38,35,37,35,35,33,32,32,36,32,33,30,32,31,36,31
394618,541,"Fremont, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,37,29,32,31,31,31
394939,542,"Oneonta, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,70,72,80,77,85,86,72,74,72,67,70,75,71,71,69,69,64,77,76,54,61,67,63,64,66,64,60,64,69,59,58,60,58,58,64,59
394336,546,"Ardmore, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,43,43,24,42,47,53,53,57,56,54,52,52,54,46,45,45,39,42,38,39,42,40,45,39,46,34,38,36,37,39,41,35
394456,549,"Charleston, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,26,31,23,23,20,31,30,34,34,30,28,30,40,41,44,44,39,40,42,38,36,39,40,33,35,38,36,38,38,35,37,36,38,37,36,30,39,34,40,38,34,41
394592,550,"Fernley, NV",msa,NV,37,36,39,41,39,39,40,37,37,36,36,37,31,33,38,34,36,39,39,37,35,38,37,38,20,32,38,40,37,39,36,39,45,43,43,47,38,36,40,37,36,36,36,35,37,39,36,37,40,35,34,33,32,32,32,31,32,29,32,30,32,30,35,36,31,34,35,31
394444,551,"Carson City, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,36,34,31,29,30,30
394432,553,"Calhoun, GA",msa,GA,,,,,,,,,,,,,,,33,37,33,33,34,30,33,36,39,37,32,26,33,34,32,31,35,33,35,34,33,31,34,30,32,33,30,31,31,30,30,30,31,30,36,28,29,30,28,30,28,29,29,26,30,23,27,30,26,30,27,29,24,23
753877,554,"Cullowhee, NC",msa,NC,47,35,38,42,45,45,40,42,44,43,45,44,47,49,42,45,45,40,41,43,44,42,40,48,55,49,43,43,44,42,41,45,45,47,46,49,53,46,45,44,46,45,47,47,46,45,46,46,54,44,41,45,45,43,41,40,39,43,42,41,44,41,41,42,41,36,38,34
394940,557,"Ontario, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,33,32,34,41,33,35,41,35,43,40,41,31,33,34,36,33,32,30,29,28,27,30,29,27,30,31,32,29,28
395131,560,"Sterling, IL",msa,IL,,,,,,,,,,,,,,39,43,37,38,42,42,39,40,37,36,39,33,38,41,46,44,42,44,44,44,43,41,45,46,35,42,42,39,42,44,38,39,37,36,41,39,36,40,39,38,37,37,38,37,36,33,31,33,32,32,32,35,38,41,30
394411,561,"Branson, MO",msa,MO,37,30,32,30,32,34,34,34,32,35,34,32,36,34,32,34,33,34,34,33,35,37,35,34,41,34,37,41,34,34,35,37,36,39,42,39,39,36,40,39,38,38,38,37,36,36,36,34,43,37,35,35,37,33,33,33,33,32,31,32,32,31,33,34,31,35,34,32
394556,566,"Edwards, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,38,42,43,51,47,48,50,44,46,44,45,47,44,46,46,45,43,44,48,38,36,41,41,42,43,41,38,41,39,38,41,37,35,42,41,40,37,43
394547,567,"Durango, CO",msa,CO,44,40,45,39,41,40,39,37,40,41,40,34,40,34,40,41,42,40,37,37,41,36,38,43,47,43,42,39,46,39,40,40,43,42,44,42,47,40,42,42,39,41,41,34,39,38,40,42,39,39,38,40,34,34,33,36,35,35,35,32,36,32,34,33,34,32,32,35
395157,570,"Tiffin, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,30
394517,574,"Danville, KY",msa,KY,,,34,31,37,32,29,31,28,36,30,35,28,27,35,34,33,33,31,32,36,35,37,32,22,34,33,41,42,34,38,43,38,35,42,42,35,36,40,36,42,40,38,36,38,38,35,42,41,36,31,38,39,36,35,27,32,38,34,32,41,34,33,34,35,38,34,31
395122,576,"St. Marys, GA",msa,GA,36,33,35,36,42,38,41,39,37,37,39,33,36,35,32,38,35,34,36,34,37,35,37,38,39,34,32,38,42,39,40,39,40,38,41,38,41,36,39,36,38,39,36,35,36,35,35,35,39,35,34,32,37,33,34,32,30,32,32,33,32,29,32,32,32,35,34,33
394402,577,"Boone, NC",msa,NC,,,,,,,,,,,,,,,22,38,38,33,37,35,37,39,37,41,41,41,41,38,38,37,37,39,40,45,42,38,46,35,37,38,42,39,38,41,43,43,41,42,47,42,38,36,35,39,36,32,37,37,36,32,33,33,36,34,35,34,37,36
395204,578,"Warrensburg, MO",msa,MO,31,34,29,30,36,39,35,37,31,29,35,32,37,38,34,38,36,39,33,38,37,42,37,41,39,34,39,39,41,39,39,42,41,40,34,40,40,38,41,38,39,42,40,37,39,39,37,37,39,36,40,37,36,38,39,36,35,34,31,34,34,34,33,36,37,42,35,33
394604,580,"Fort Leonard Wood, MO",msa,MO,,,42,37,35,40,38,40,44,43,40,32,40,37,37,40,39,38,40,40,38,40,37,45,44,37,35,44,42,43,43,44,41,41,39,42,43,43,43,47,45,44,44,43,43,41,44,40,44,42,43,40,44,43,43,43,41,42,42,37,40,34,37,39,44,41,40,35
394993,581,"Poplar Bluff, MO",msa,MO,,,,,,,,,,,,,,,,,30,34,30,34,29,30,35,38,34,32,33,36,36,37,41,39,39,41,42,38,37,33,39,38,42,46,41,33,39,36,37,40,38,42,38,36,35,41,38,36,35,35,38,36,41,40,37,37,36,36,36,33
394562,582,"Elizabeth City, NC",msa,NC,,,35,40,38,45,40,40,40,47,34,41,35,37,34,34,44,35,40,38,41,39,41,40,56,41,37,40,46,41,41,45,43,44,45,43,44,43,44,45,45,45,46,41,47,45,46,41,43,41,39,40,41,40,38,32,33,39,31,32,36,27,32,35,36,34,31,34
394967,583,"Payson, AZ",msa,AZ,36,35,36,32,32,37,32,33,29,32,29,26,31,32,32,30,31,31,33,31,34,34,31,31,35,32,34,38,31,30,35,34,38,38,38,39,41,38,40,37,33,36,33,35,32,38,31,35,37,31,33,33,31,33,29,29,31,28,31,27,30,31,35,22,29,27,26,29
394344,584,"Athens, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,29,32,32,39,40,41,38,43,41,37,38,37,39,36,34,34,37,36,34,32,33,35,33,32,31,32,32,33,32,32,30,31
394571,585,"Enterprise, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,34,32,37,34,33
394861,588,"Milledgeville, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,31,40,28,27,29,32,30,30,39,33,30,38,32,39,37,30,36,34,32,32,37,32,30,31,34,32,31,34,30,30,31,32,36,35,33,30,33,30,30,31,30
394742,589,"Kerrville, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,25,18,28,24,18,19,23,20,29,29,18,27,22,28,29,27,31,26,23,21,24,22,25,28,21,26,21,29,27,26,19,22,26,32,17,22,21,21,20,23,28,25,25
394363,590,"Bartlesville, OK",msa,OK,,,,,,,,,,,,,,,31,36,30,30,29,31,33,33,25,36,38,31,35,34,39,37,36,36,36,38,39,36,41,40,27,35,38,38,36,37,39,37,37,34,39,35,32,34,35,34,31,33,32,32,33,35,32,32,32,30,34,34,35,31
394985,591,"Platteville, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,21,30,25
394503,592,"Corsicana, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,19,20,27,23,24,30,27,25,30,27,25,32,34,26,27,33,33,36,29,31,30,29,28,33,29,28,28,29,32,30,32,31
395029,594,"Rochelle, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,34,36,38,35,37
394838,598,"Mason City, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,32,33,29,37,30,35,31,37,32,36,38,36,32,36,32,38,28,38,39,39,39,40,43,28,32,38,33,37,36,35
394625,600,"Galesburg, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,37,34,39,33,38,36,35,35,32,34,31,37,35,35,34,35,36,35,30,32,36,34,31,33,32,35,31,29,35
394954,601,"Pahrump, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,30,35,37,35,35,34,36,34,35,31,33,33,34,35,35,31,36,32,30,32,35,30,28,28,28,34,31,31,32,32,37
395234,603,"Winona, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,31,33,29,30
753905,604,"Newport, OR",msa,OR,42,34,40,38,37,42,42,40,42,37,39,40,38,35,33,36,38,37,37,37,40,41,39,37,42,38,38,40,37,38,36,39,45,47,45,40,49,42,39,37,38,39,41,37,41,43,40,40,42,35,34,38,33,36,33,32,29,29,33,34,32,33,25,28,32,30,35,35
395091,606,"Shelbyville, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,35,36,35,39,35,,34,32,34,35,34,33,31,30,33,33,34,33,32,30,30,29,36,32,31,34,33,31,34,34
394628,610,"Gardnerville Ranchos, NV",msa,NV,41,33,37,36,38,33,36,36,37,35,38,36,36,34,36,36,38,40,36,36,39,41,34,39,35,33,35,41,35,39,39,37,42,44,43,41,41,36,41,37,34,33,35,42,40,37,33,38,37,32,35,35,30,34,32,28,29,33,33,28,34,34,32,32,30,31,31,31
394608,611,"Fort Polk South, LA",msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
394437,612,"Ca-¦on City, CO",msa,CO,,,,,,,18,34,31,37,40,35,37,37,33,34,35,37,37,38,35,37,34,35,40,37,40,42,39,39,39,40,44,40,43,42,40,35,40,43,38,38,38,40,35,40,39,34,32,32,34,34,35,34,35,32,32,30,32,31,35,34,29,33,34,34,32,34
394906,614,"New Castle, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,32,38,33,30,35,38,41,36,38,34,33,36,37,37,36,34,36,35,35,35,34,32,36,38,35,32,31,31,32,35,30,30,30,28,27,33,30,30,32,30,29,33,29
394431,617,"Cadillac, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,29,25,31,28,31
395017,624,"Red Wing, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,31,32,29,30
394876,628,"Montrose, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,34,40,41,39,37,42,37,42,42,41,41,42,40,41,41,43,40,41,41,41,41,41,40,42,38,40,39,40,40,37,35,37,37,38,32,32,37,33,42,39,36,37,35
394887,630,"Mount Sterling, KY",msa,KY,,,,,,,,,,,,,,30,36,40,35,36,47,36,38,35,39,41,41,34,37,43,33,43,41,41,41,41,39,43,51,39,40,35,40,38,45,37,41,35,40,38,43,36,35,32,36,34,35,34,39,35,36,33,33,35,31,35,33,39,42,38
394477,631,"Clinton, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,42,41,44,40,39,38,41,38,38,42,41,38,38,42,43,38,41,39,36,38,35,37,39,38,35,36,35,35,37,35,31,33,36,30,35,38,39,38,36
753865,633,"Bardstown, KY",msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,30,45,43,37,41,37,41,36,40,43,39,41,37,37,36,36,31,33,35,30,33,35,32,35,37,29,39,33,34,31,33
395201,634,"Wapakoneta, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,33,46
394987,635,"Plymouth, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,33,28,28,27
394379,637,"Bemidji, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,36,35
394377,638,"Bellefontaine, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,31,30,28,34,35
395087,639,"Seymour, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,32,34,39,36,34,35,36,38,35,39,39,43,40,42,39,35,36,40,37,34,29,34,30,42,33,35,36,31,32,32,31,30,29,32,30,26,28,30,28,30,28,30,30
753889,645,"Hillsdale, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,27,35,26
786259,655,"Grand Rapids, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,32,34,35,32,36,36,35,32,36,31,29,32,33,34,30,31,29,30,28,31,24,35,33,29,31,34,25,31,27
395208,656,"Washington, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,35,39,41,34,38,35,37,38,33,36,29,40,33,36,36,35,30,33
395037,659,"Rolla, MO",msa,MO,,,,,,,,,,,,39,36,36,36,40,42,41,38,36,35,38,42,47,43,34,41,42,43,39,40,40,45,42,39,40,45,39,40,47,44,42,43,40,44,42,42,43,43,44,41,42,38,37,40,36,37,41,36,41,37,35,37,37,37,38,34,36
394842,666,"McAlester, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,36,39,37,37,42,38,42,42,49,43,49,45,25,43,43,49,49,49,46,49,48,47,51,47,42,42,46,46,43,40,41,40,38,38,41,38,35,36,35,36,38,36
395228,668,"Willmar, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,35,31,31
394448,675,"Cedartown, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,29,25,23,23,19
395129,680,"Stephenville, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,26,32,30,27,31,30
394624,687,"Gainesville, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,34,28,32,28,25
394845,690,"McMinnville, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,33,36,32,33
394341,691,"Astoria, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,30,32,28,35,32,30
394384,697,"Big Rapids, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,30,32,40,37,35,41,25,30,30,32,32,32,28,35,36,32,25,35,30,33,31,31,28,31,30,30,30,29,33,30,31,25,31,29,30,33,34,32
394354,698,"Austin, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,28,27,32,30,36
394881,703,"Moscow, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,34,28,35
394476,704,"Clewiston, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,35,44,47,31,40,32,37,40,34,29,36,37,28,30,25,28,34,28,36,29,36,28,35,35,30,32,23,32,21,23,33,28,26,27
395026,705,"Riverton, WY",msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,39,38,33
394315,711,"Alexandria, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,39,33,34
395178,712,"Urbana, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
394434,714,"Cambridge, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
394526,716,"Defiance, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,41,39,42,38,40,42,42,37,39,41,42,38,34,39,39,40,39,37,35,38,34,38,41,34,30,36,36,40,34,34
394300,720,"Ada, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,39,39,36,33,40,35
394422,721,"Brownwood, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,23,20,21,26,28,24,27,25,20,27,31,30,33,27,24,31,27,32,32,28,24,26,32,28,26,35,39,34,37,32,31,31,32,34,40,27,37,32,31,33,29,32
394507,722,"Crawfordsville, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,31,34,35,34,37,35
394554,729,"Easton, MD",msa,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,45,50,33,43,51,55,47,47,43,42,39,44,43,41,44,49,47,51,45,39,40,39,37,43,35,33,39,38,36,49,32,34,38,42,38,40,35
394948,730,"Owatonna, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,29,30,31,37,35
394617,735,"Fremont, NE",msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,33,33,30,31,32
394745,744,"Kill Devil Hills, NC",msa,NC,,,36,39,35,40,40,39,45,45,40,45,43,39,39,39,36,36,36,38,43,45,41,41,49,40,42,42,48,39,44,48,50,53,52,50,52,51,47,49,49,47,48,46,46,47,46,45,54,48,44,44,44,45,42,41,42,39,43,42,41,37,42,37,43,40,35,38
395137,745,"Sulphur Springs, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,26
394702,746,"Hutchinson, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,30,32,33,31,29
394696,748,"Huntington, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
394522,749,"DeRidder, LA",msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,43
395187,760,"Vernal, UT",msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,24,33,39,36,37,35,36,33,36,34,38,34,31,33,30,31,29,33,28,29,32,30,30,31,27,32,30,33,31,31,29
394713,768,"Jackson, WY",msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,34,36,41
394786,783,"Lewisburg, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,30,30,32,35,31,30
394433,799,"Cambridge, MD",msa,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,41,28,41,43,53,46,48,43,40,42,42,42,41,44,40,40,41,36,39,38,42,36,35,37,37,36,37,34,40,34,40,33,32,36,32,41
753871,811,"Breckenridge, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,39,43,45,47,44,46,36,38,42,37,36,39,42,38,35,39,37,42,36,36,38,37,37,35,37,37,35,34,33,42,34,35,38,36,32,34,38
753901,822,"Ludington, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,21,15,23,19,19,19,19,20,32,37,31,22,17,21,17,22,13,29,31,29,33,32,26,29,28,29,32,29,31
394864,833,"Mineral Wells, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,31,26,28,27,28,29
395159,848,"Toccoa, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,36,30,33,33,34,35,33,32,34,38,31,31,32,27,34,24,33,30,33,32,29,29,25,25,29,32,28,22,31
753921,867,"Steamboat Springs, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,38,36,36,33,34
394718,892,"Jamestown, ND",msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
